tipo_unidade;nome_oficial;rpa;distrito_sanitario;microregiao;cnes;cod_nat;tipo_servico;endereço;bairro;fone;especialidade;como_usar;horario;ordem;latitude;longitude
15.2|Testagem;USF Jardim Uchôa;5;5;5.2;0001112;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Jupiraci, S/N;Areias;33556211;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Sexta das 08:00 às 12:00 (Gestante e Situação de Risco);15.02.00.067;-8.10100432002;-34.9379279244
15.2|Testagem;USF Joaquim da Costa Carvalho;3;3;3.2;;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Siriji, S/N;Alto do Mandu;;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:00;15.02.00.068;-8.02434824539;-34.9284859357
15.2|Testagem;USF José Severiano;2;2;2.2;;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Coronel Urbano Sena, 873;Cajueiro;33554567;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 07:00 às 17:00  (Gestantes e Tuberculose);15.02.00.069;-8.0146446;-34.8861251
15.2|Testagem;USF Josué de Castro - 27 de Novembro;6;8;8.3;2752824;Própria;Testagem e Aconselhamento em IST/AIDS;Av Coração de Jesus, S/N UR 03;Ibura;33553037;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:00;15.02.00.070;-8.11086833221;-34.952687695
15.2|Testagem;USF Lagoa Encantada;6;8;8.3;0022470;Própria;Testagem e Aconselhamento em IST/AIDS;Av Benigno Jordão de Vasconcelos, S/N Lagoa Encantada;Cohab;33556174;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:00;15.02.00.071;-8.12006550666;-34.9504664963
15.2|Testagem;USF Luiz Wilson;2;2;2.2;;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Chã de Alegria, S/N;Bomba do Hemetério;33553164;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 07:00 às 12:00;15.02.00.072;-8.0209368;-34.9044109
15.2|Testagem;USF Macaxeira - Burity;3;7;7.3;;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Maria Cândida, 87;Macaxeira;33556839;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;;15.02.00.073;-8.01089770135;-34.9313243001
15.2|Testagem;USF Mangueira II;5;5;5.1;0026344;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Feliciano Castilho, 64;Mangueira;33556686;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Terça das 08:00 às 12:00 (Gestante) e sexta das 13:00 às 17:00;15.02.00.074;-8.07548113027;-34.9205853168
15.2|Testagem;USF Monte Verde;6;8;8.3;0026387;Própria;Testagem e Aconselhamento em IST/AIDS;Av Chapada do Araripe, 116;Cohab;;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Terça das 08:00 às 12:00 e das 13:00 às 17:00;15.02.00.075;-8.11513498358;-34.9597781241
15.2|Testagem;USF Morro da Conceição;3;7;7.1;2679787;Própria;Testagem e Aconselhamento em IST/AIDS;Rua da Conceição, 589;Morro da Conceição;33556526;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Terça das 14:00 às 17:00 (Gestante);15.02.00.076;-8.01975588634;-34.916934503
15.2|Testagem;USF Novo Jiquiá;5;5;5.2;5601037;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Padre Roque, 33;Jiquiá;33553806;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda e quarta das 13:00 às 17:00 (Gestante);15.02.00.077;-8.08406061501;-34.9240513923
15.2|Testagem;USF Passarinho Alto;3;7;7.2;0028673;Própria;Testagem e Aconselhamento em IST/AIDS;Rua das Rosas, 120;Passarinho;33556195;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Quinta das 08:00 às 12:00 (Gestante);15.02.00.078;-7.97996050006;-34.9149980604
15.2|Testagem;USF Passarinho Baixo;3;7;7.2;0026204;Própria;Testagem e Aconselhamento em IST/AIDS;Rua do Canario, 220;Passarinho;;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Terça das 08:00 às 17:00 (Gestante) e sexta das 08:00 às 17:00;15.02.00.079;-7.97971519197;-34.9169398063
15.2|Testagem;USF Planeta dos Macacos II;5;5;5.3;0022438;Própria;Testagem e Aconselhamento em IST/AIDS;Av Piracicaba, 929;Jardim São Paulo;32577688;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 13:00 às 17:00 (Gestante);15.02.00.080;-8.07805169891;-34.9504619083
15.2|Testagem;USF Poço da Panela;3;3;3.2;0020567;Própria;Testagem e Aconselhamento em IST/AIDS;Av 17 de Agosto, 2388;Casa Forte;33556202;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Quinta das 14:00 às 17:00;15.02.00.081;-8.03756229783;-34.9248941427
15.2|Testagem;USF Ponto de Parada;2;2;2.1;3302032;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Ramiz Glavão, 379;Arruda;33556095;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 08:00 às 17:00;15.02.00.082;-8.0259956705;-34.8969722262
15.2|Testagem;USF Prof Antônio Francisco Areias;2;2;2.1;0022268;Própria;Testagem e Aconselhamento em IST/AIDS;Av Jardim Brasilia, S/N;Peixinhos;33556212;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Terça e quinta das 08:00 às 12:00 (Gestante);15.02.00.083;-8.01741186865;-34.874076652
15.2|Testagem;USF Prof Bruno Maia;3;7;7.2;0001058;Própria;Testagem e Aconselhamento em IST/AIDS;Alto do Refugio, S/N;Nova Descoberta;;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Quarta e sexta das 08:00 às 12:00 e das 14:00 às 17:00;15.02.00.084;-8.00135834267;-34.9247651925
15.2|Testagem;UBT Prof Fernandes Figueira - Pantanal;5;5;5.3;;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Bandeirantes Raposo Tavares ,100;Cohab;;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Quarta e sexta das 08:00 às 12:00;15.02.00.085;-8.08206945363;-34.9388205213
15.2|Testagem;USF Santa Tereza;3;7;7.2;0028061;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Alto Santa Tereza, 746 - Frei Damião;Passarinho;33554696;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Quarta das 14:00 às 17:00;15.02.00.086;-7.98625101514;-34.9268524903
15.2|Testagem;USF Santana;3;3;3.2;0022284;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Olegarinho da Cunha, 333;Casa Forte;33556222;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;;15.02.00.087;-8.04097935355;-34.919534122
15.2|Testagem;USF Sinos;4;4;4.2;;Própria;Testagem e Aconselhamento em IST/AIDS;Rua dos Sinos, 35;Torrões;33556434;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:00;15.02.00.088;-8.05502231122;-34.9386139688
15.2|Testagem;USF Sítio Cardoso;4;4;4.1;0028975;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Menezes Drumond, 99;Madalena;33556704;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Sextas das 08:00 às 12:00;15.02.00.089;-8.051360747;-34.9093054532
15.2|Testagem;USF Sítio dos Pintos;3;3;3.3;0028053;Própria;Unidade de Saúde da Família;Rua Professor Agostinho Nunes Machado, S/N;Sítio dos Pintos;33550070;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;;15.02.00.090;-8.01425210685;-34.9572292016
15.2|Testagem;USF Sítio São Bráz;3;3;3.3;0026212;Própria;Testagem e Aconselhamento em IST/AIDS;Terceira Travessa Sítio São Braz, S/N;Sítio dos Pintos;;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;;15.02.00.091;-8.01801647976;-34.9573855592
15.2|Testagem;USF Sítio Wanderley;4;4;4.3;5320380;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Hemetério Maciel, 337;Várzea;33556230;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Terça das 14:00 às 17:00;15.02.00.092;-8.03896256527;-34.9503234459
15.2|Testagem;USF União das Vilas;3;3;3.1;5139155;Própria;Testagem e Aconselhamento em IST/AIDS;Av Agamenon Magalhães;Santo Amaro;33556134;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;;15.02.00.093;-8.04136557255;-34.8870631454
15.2|Testagem;USF UR 03;6;8;8.3;;Própria;Testagem e Aconselhamento em IST/AIDS;Av Engenho Babilônia, 168 - UR 3;Cohab;33556451;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:00;15.02.00.094;-8.11256232098;-34.9496985825
15.2|Testagem;USF UR 04 - 05;6;8;8.3;;Própria;Testagem e Aconselhamento em IST/AIDS;Av Capitão Vicente Curado, 33 UR 04;Cohab;33556166;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:00;15.02.00.095;-8.1320046228;-34.9482599648
15.2|Testagem;USF Vila do SESI;6;8;8.1;3470253;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Professor Fernando Mota, 217;Ibura;33556246;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda das 08:00 às 12:00;15.02.00.096;-8.10948109615;-34.9393865294
15.2|Testagem;USF Vila dos Milagres;5;5;5.1;0029041;Própria;Testagem e Aconselhamento em IST/AIDS;Rua Mariápolis, 132 - Vila São Miguel;Afogados;33556932;Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).;O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios).;Segunda e quarta das 08:00 às 12:00 (Gestante);15.02.00.097;-8.08241266215;-34.9118503889
